,RC_ID,RC_Name,Classification,tr_retailN,Region,Country,AverageIMD,IMDRegional,diff_IMDRegional,r_IMDRegional,IMDNational,diff_IMDNational,r_IMDNational,whichCentroid
1221,RC_EW_5454,Uxbridge; Hillingdon (London; England),Town Centre,286,South East,England,15.486,15.47743181,0.00856819,MORE DEPRIVED,21.66939261,-6.183392614,LESS DEPRIVED,Population-Weighted
1222,RC_EW_5454,Uxbridge; Hillingdon (London; England),Town Centre,286,London,England,18.275,21.49842441,-3.223424405,LESS DEPRIVED,21.66939261,-3.394392614,LESS DEPRIVED,Population-Weighted
1223,RC_EW_5458,High Street; Wealdstone; Harrow (London; England),Local Centre,141,London,England,22.36,21.49842441,0.861575595,MORE DEPRIVED,21.66939261,0.690607386,MORE DEPRIVED,Population-Weighted
1224,RC_EW_5459,Greenhill; Harrow (London; England),Town Centre,377,London,England,18.14963636,21.49842441,-3.348788042,LESS DEPRIVED,21.66939261,-3.51975625,LESS DEPRIVED,Population-Weighted
1225,RC_EW_546,Elk Mill Centre Retail Park; Oldham (North West; England),Small Retail Park,2,North West,England,11.674,27.90890505,-16.23490505,LESS DEPRIVED,21.66939261,-9.995392614,LESS DEPRIVED,Population-Weighted
1226,RC_EW_5461,Bridge Street; Pinner; Harrow (London; England),District Centre,152,London,England,6.3778,21.49842441,-15.12062441,LESS DEPRIVED,21.66939261,-15.29159261,LESS DEPRIVED,Population-Weighted
1227,RC_EW_547,Green Street Retail Park; Oldham (North West; England),Small Retail Park,15,North West,England,55.1986,27.90890505,27.28969495,MORE DEPRIVED,21.66939261,33.52920739,MORE DEPRIVED,Population-Weighted
1228,RC_EW_5476,Northolt Road; South Harrow; Harrow (London; England),Local Centre,139,London,England,20.9772,21.49842441,-0.521224405,LESS DEPRIVED,21.66939261,-0.692192614,LESS DEPRIVED,Population-Weighted
1229,RC_EW_5482,Westway Cross Shopping Park; Ealing (London; England),Small Retail Park,0,London,England,16.109,21.49842441,-5.389424405,LESS DEPRIVED,21.66939261,-5.560392614,LESS DEPRIVED,Geometric
1230,RC_EW_5484,Greenford Underground Shopping Area; Ealing (London; England),Small Retail Park,24,London,England,18.57833333,21.49842441,-2.920091072,LESS DEPRIVED,21.66939261,-3.09105928,LESS DEPRIVED,Population-Weighted
1231,RC_EW_5486,High Road; Wembley; Brent (London; England),District Centre,309,London,England,24.20085714,21.49842441,2.702432737,MORE DEPRIVED,21.66939261,2.531464529,MORE DEPRIVED,Population-Weighted
1232,RC_EW_549,Oldham; Oldham (North West; England),Town Centre,426,North West,England,58.53075,27.90890505,30.62184495,MORE DEPRIVED,21.66939261,36.86135739,MORE DEPRIVED,Population-Weighted
1233,RC_EW_5497,Moor Park Underground Shopping Area; Three Rivers (East of England; England),Small Retail Park,15,East of England,England,2.015,17.34827615,-15.33327615,LESS DEPRIVED,21.66939261,-19.65439261,LESS DEPRIVED,Population-Weighted
1234,RC_EW_5498,Rickmansworth; Three Rivers (East of England; England),Town Centre,103,East of England,England,6.19675,17.34827615,-11.15152615,LESS DEPRIVED,21.66939261,-15.47264261,LESS DEPRIVED,Population-Weighted
1235,RC_EW_5501,The Galleria; Welwyn Hatfield (East of England; England),Large Retail Park,92,East of England,England,19.3255,17.34827615,1.977223852,MORE DEPRIVED,21.66939261,-2.343892614,LESS DEPRIVED,Population-Weighted
1236,RC_EW_5503,Hertfordshire Galleria Outlet Shopping; Welwyn Hatfield (East of England; England),Large Shopping Centre,62,East of England,England,18.09985714,17.34827615,0.751580995,MORE DEPRIVED,21.66939261,-3.569535471,LESS DEPRIVED,Population-Weighted
1237,RC_EW_5504,Market Place; Roe Green; Welwyn Hatfield (East of England; England),Local Centre,109,East of England,England,23.2974,17.34827615,5.949123852,MORE DEPRIVED,21.66939261,1.628007386,MORE DEPRIVED,Population-Weighted
1238,RC_EW_5506,Welwyn Garden City; Welwyn Hatfield (East of England; England),Town Centre,194,East of England,England,12.001,17.34827615,-5.347276148,LESS DEPRIVED,21.66939261,-9.668392614,LESS DEPRIVED,Population-Weighted
1239,RC_EW_5509,Monkswood Retail Park; Stevenage (East of England; England),Large Retail Park,31,East of England,England,18.531,17.34827615,1.182723852,MORE DEPRIVED,21.66939261,-3.138392614,LESS DEPRIVED,Geometric
1240,RC_EW_5521,Enfield; Enfield (London; England),Town Centre,201,London,England,15.23923077,21.49842441,-6.259193636,LESS DEPRIVED,21.66939261,-6.430161844,LESS DEPRIVED,Population-Weighted
1241,RC_EW_5525,Colosseum Park; Enfield (London; England),Small Retail Park,11,London,England,21.859,21.49842441,0.360575595,MORE DEPRIVED,21.66939261,0.189607386,MORE DEPRIVED,Population-Weighted
1242,RC_EW_554,Middleton Shopping Centre; Middleton; Rochdale (North West; England),Local Centre,141,North West,England,32.2505,27.90890505,4.341594952,MORE DEPRIVED,21.66939261,10.58110739,MORE DEPRIVED,Population-Weighted
1243,RC_EW_5557,High Street; Waltham Cross; Broxbourne (East of England; England) - 1,District Centre,151,London,England,26.37,21.49842441,4.871575595,MORE DEPRIVED,21.66939261,4.700607386,MORE DEPRIVED,Population-Weighted
1244,RC_EW_5557,High Street; Waltham Cross; Broxbourne (East of England; England) - 1,District Centre,151,East of England,England,26.49275,17.34827615,9.144473852,MORE DEPRIVED,21.66939261,4.823357386,MORE DEPRIVED,Population-Weighted
1245,RC_EW_5559,Brookfield Retail Park; Broxbourne (East of England; England),Small Retail Park,23,East of England,England,22.824,17.34827615,5.475723852,MORE DEPRIVED,21.66939261,1.154607386,MORE DEPRIVED,Population-Weighted
1246,RC_EW_556,Ashton Leisure Park; Tameside (North West; England),Small Retail Park,4,North West,England,40.903,27.90890505,12.99409495,MORE DEPRIVED,21.66939261,19.23360739,MORE DEPRIVED,Population-Weighted
1247,RC_EW_5563,Hemel Hempstead; Dacorum (East of England; England),Town Centre,311,East of England,England,17.14777778,17.34827615,-0.200498371,LESS DEPRIVED,21.66939261,-4.521614836,LESS DEPRIVED,Population-Weighted
1248,RC_EW_5564,Luton; Luton (East of England; England),Major Town Centre,569,East of England,England,36.63628571,17.34827615,19.28800957,MORE DEPRIVED,21.66939261,14.9668931,MORE DEPRIVED,Population-Weighted
1249,RC_EW_5568,Dunstable Road; Bury Park; Luton (East of England; England),District Centre,258,East of England,England,34.35323077,17.34827615,17.00495462,MORE DEPRIVED,21.66939261,12.68383816,MORE DEPRIVED,Population-Weighted
1250,RC_EW_5571,Luton Retail Park; Luton (East of England; England),Small Retail Park,15,East of England,England,30.0835,17.34827615,12.73522385,MORE DEPRIVED,21.66939261,8.414107386,MORE DEPRIVED,Geometric
1251,RC_EW_5574,High Street; Harpenden; St Albans (East of England; England),Market Town,194,East of England,England,3.12875,17.34827615,-14.21952615,LESS DEPRIVED,21.66939261,-18.54064261,LESS DEPRIVED,Population-Weighted
1252,RC_EW_5576,Dunstable; Central Bedfordshire (East of England; England),District Centre,240,East of England,England,21.203,17.34827615,3.854723852,MORE DEPRIVED,21.66939261,-0.466392614,LESS DEPRIVED,Population-Weighted
1253,RC_EW_5578,White Lion Retail Park; Central Bedfordshire (East of England; England),Small Retail Park,16,East of England,England,14.155,17.34827615,-3.193276148,LESS DEPRIVED,21.66939261,-7.514392614,LESS DEPRIVED,Geometric
1254,RC_EW_558,Ashton-under-Lyne; Tameside (North West; England),Town Centre,361,North West,England,44.917625,27.90890505,17.00871995,MORE DEPRIVED,21.66939261,23.24823239,MORE DEPRIVED,Population-Weighted
1255,RC_EW_5584,Daventry; Daventry (East Midlands; England),Town Centre,175,East Midlands,England,18.529,20.36042069,-1.831420692,LESS DEPRIVED,21.66939261,-3.140392614,LESS DEPRIVED,Population-Weighted
1256,RC_EW_5585,Buckingham; Buckinghamshire (South East; England),Local Centre,137,South East,England,14.05333333,15.47743181,-1.424098476,LESS DEPRIVED,21.66939261,-7.61605928,LESS DEPRIVED,Population-Weighted
1257,RC_EW_5586,Banbury; Cherwell (South East; England),Town Centre,433,South East,England,23.2694,15.47743181,7.79196819,MORE DEPRIVED,21.66939261,1.600007386,MORE DEPRIVED,Population-Weighted
1258,RC_EW_5587,Banbury Cross Retail Park; Cherwell (South East; England),Small Retail Park,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,RC_EW_5588,Banbury Cross Retail Park; Cherwell (South East; England) - 1,Small Retail Park,12,South East,England,24.6365,15.47743181,9.15906819,MORE DEPRIVED,21.66939261,2.967107386,MORE DEPRIVED,Geometric
1260,RC_EW_5594,Northampton; Northampton (East Midlands; England),Major Town Centre,639,East Midlands,England,33.7213,20.36042069,13.36087931,MORE DEPRIVED,21.66939261,12.05190739,MORE DEPRIVED,Population-Weighted
1261,RC_EW_5595,Wellingborough Road; Abington; Northampton (East Midlands; England),District Centre,169,East Midlands,England,24.22671429,20.36042069,3.866293594,MORE DEPRIVED,21.66939261,2.557321672,MORE DEPRIVED,Population-Weighted
1262,RC_EW_5598,Nene Valley Retail Park; Northampton (East Midlands; England),Small Retail Park,10,East Midlands,England,55.802,20.36042069,35.44157931,MORE DEPRIVED,21.66939261,34.13260739,MORE DEPRIVED,Population-Weighted
1263,RC_EW_5603,Riverside Retail Park; Northampton (East Midlands; England),Small Retail Park,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,RC_EW_561,Snipe Retail Park; Tameside (North West; England),Small Retail Park,13,North West,England,19.511,27.90890505,-8.397905048,LESS DEPRIVED,21.66939261,-2.158392614,LESS DEPRIVED,Population-Weighted
1265,RC_EW_562,Market Street; Droylsden; Tameside (North West; England),Local Centre,101,North West,England,30.455,27.90890505,2.546094952,MORE DEPRIVED,21.66939261,8.785607386,MORE DEPRIVED,Population-Weighted
1266,RC_EW_5637,Penda Retail Park; Shropshire (West Midlands; England),Small Retail Park,6,West Midlands,England,23.807,24.95302782,-1.146027818,LESS DEPRIVED,21.66939261,2.137607386,MORE DEPRIVED,Population-Weighted
1267,RC_EW_5638,Croesoswallt; Shropshire (West Midlands; England),Town Centre,305,West Midlands,England,21.08166667,24.95302782,-3.871361151,LESS DEPRIVED,21.66939261,-0.587725947,LESS DEPRIVED,Population-Weighted
1268,RC_EW_5659,Bondgate Within; Alnwick; Northumberland (North East; England),Market Town,172,North East,England,20.07966667,28.14531563,-8.065648964,LESS DEPRIVED,21.66939261,-1.589725947,LESS DEPRIVED,Population-Weighted
1269,RC_EW_5663,Blaydon Shopping Centre; Gateshead (North East; England),Large Retail Park,43,North East,England,18.0005,28.14531563,-10.14481563,LESS DEPRIVED,21.66939261,-3.668892614,LESS DEPRIVED,Population-Weighted
1270,RC_EW_5671,Belvedere Retail Park; Newcastle upon Tyne (North East; England),Small Retail Park,17,North East,England,24.74,28.14531563,-3.405315631,LESS DEPRIVED,21.66939261,3.070607386,MORE DEPRIVED,Population-Weighted
1271,RC_EW_5675,Newcastle City; Newcastle upon Tyne (North East; England),Regional Centre,1312,North East,England,22.4428,28.14531563,-5.702515631,LESS DEPRIVED,21.66939261,0.773407386,MORE DEPRIVED,Population-Weighted
1272,RC_EW_5678,Durham Road; Low Fell; Gateshead (North East; England),Local Centre,108,North East,England,9.179833333,28.14531563,-18.9654823,LESS DEPRIVED,21.66939261,-12.48955928,LESS DEPRIVED,Population-Weighted
1273,RC_EW_5682,Metro Park West Retail Park; Gateshead (North East; England),Small Retail Park,21,North East,England,30.283,28.14531563,2.137684369,MORE DEPRIVED,21.66939261,8.613607386,MORE DEPRIVED,Geometric
1274,RC_EW_5683,Metrocentre; Gateshead (North East; England),Large Shopping Centre,431,North East,England,25.333,28.14531563,-2.812315631,LESS DEPRIVED,21.66939261,3.663607386,MORE DEPRIVED,Geometric
1275,RC_EW_5689,High Street; Gateshead; Gateshead (North East; England),District Centre,161,North East,England,33.556,28.14531563,5.410684369,MORE DEPRIVED,21.66939261,11.88660739,MORE DEPRIVED,Population-Weighted
1276,RC_EW_5699,Front Street; Chester-le-Street; County Durham (North East; England),District Centre,263,North East,England,24.427,28.14531563,-3.718315631,LESS DEPRIVED,21.66939261,2.757607386,MORE DEPRIVED,Population-Weighted
1277,RC_EW_57,Transit Way Retail Park; Plymouth (South West; England),Small Retail Park,20,South West,England,37.145,18.2526559,18.8923441,MORE DEPRIVED,21.66939261,15.47560739,MORE DEPRIVED,Population-Weighted
1278,RC_EW_5701,Arnison Retail Centre; County Durham (North East; England),Large Retail Park,33,North East,England,8.083,28.14531563,-20.06231563,LESS DEPRIVED,21.66939261,-13.58639261,LESS DEPRIVED,Population-Weighted
1279,RC_EW_5704,Dragonville Retail Park; County Durham (North East; England),Small Retail Park,5,North East,England,37.9605,28.14531563,9.815184369,MORE DEPRIVED,21.66939261,16.29110739,MORE DEPRIVED,Population-Weighted
1280,RC_EW_5712,The Galleries; Washington; Sunderland (North East; England),District Centre,253,North East,England,43.57066667,28.14531563,15.42535104,MORE DEPRIVED,21.66939261,21.90127405,MORE DEPRIVED,Population-Weighted
1281,RC_EW_5719,Team Valley Retail Park; Gateshead (North East; England),Small Retail Park,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,RC_EW_572,Market Street; Heywood; Rochdale (North West; England),District Centre,153,North West,England,48.61283333,27.90890505,20.70392829,MORE DEPRIVED,21.66939261,26.94344072,MORE DEPRIVED,Population-Weighted
1283,RC_EW_5725,Hexham; Northumberland (North East; England),Market Town,205,North East,England,25.109,28.14531563,-3.036315631,LESS DEPRIVED,21.66939261,3.439607386,MORE DEPRIVED,Population-Weighted
1284,RC_EW_5727,Consett; County Durham (North East; England),Market Town,253,North East,England,23.66633333,28.14531563,-4.478982297,LESS DEPRIVED,21.66939261,1.99694072,MORE DEPRIVED,Population-Weighted
1285,RC_EW_5736,Manor Walks Shopping Centre; Cramlington; Northumberland (North East; England),Local Centre,128,North East,England,20.598,28.14531563,-7.547315631,LESS DEPRIVED,21.66939261,-1.071392614,LESS DEPRIVED,Population-Weighted
1286,RC_EW_5738,Newgate Street; Morpeth; Northumberland (North East; England),Market Town,233,North East,England,16.613,28.14531563,-11.53231563,LESS DEPRIVED,21.66939261,-5.056392614,LESS DEPRIVED,Population-Weighted
1287,RC_EW_5739,Ellison Street; Jarrow; South Tyneside (North East; England),Local Centre,108,North East,England,49.914,28.14531563,21.76868437,MORE DEPRIVED,21.66939261,28.24460739,MORE DEPRIVED,Population-Weighted
1288,RC_EW_574,North City Shopping Centre; Manchester (North West; England),Large Retail Park,36,North West,England,61.1496,27.90890505,33.24069495,MORE DEPRIVED,21.66939261,39.48020739,MORE DEPRIVED,Population-Weighted
1289,RC_EW_5741,Hebburn Shopping Centre; South Tyneside (North East; England),Large Retail Park,38,North East,England,27.88633333,28.14531563,-0.258982297,LESS DEPRIVED,21.66939261,6.21694072,MORE DEPRIVED,Population-Weighted
1290,RC_EW_5742,High Street East; Wallsend; North Tyneside (North East; England),District Centre,269,North East,England,42.7452,28.14531563,14.59988437,MORE DEPRIVED,21.66939261,21.07580739,MORE DEPRIVED,Population-Weighted
1291,RC_EW_5743,Newcastle Royal Quays Outlet; North Tyneside (North East; England),Large Shopping Centre,54,North East,England,54.9505,28.14531563,26.80518437,MORE DEPRIVED,21.66939261,33.28110739,MORE DEPRIVED,Population-Weighted
1292,RC_EW_5746,South Shields; South Tyneside (North East; England),Town Centre,348,North East,England,42.258,28.14531563,14.11268437,MORE DEPRIVED,21.66939261,20.58860739,MORE DEPRIVED,Population-Weighted
1293,RC_EW_5752,Silverlink Shopping Park; North Tyneside (North East; England),Small Retail Park,19,North East,England,37.744,28.14531563,9.598684369,MORE DEPRIVED,21.66939261,16.07460739,MORE DEPRIVED,Geometric
1294,RC_EW_5753,Hylton Riverside Retail Park; Sunderland (North East; England),Small Retail Park,14,North East,England,38.378,28.14531563,10.23268437,MORE DEPRIVED,21.66939261,16.70860739,MORE DEPRIVED,Population-Weighted
1295,RC_EW_5767,High Street; Gosforth; Newcastle upon Tyne (North East; England),Local Centre,129,North East,England,7.0996,28.14531563,-21.04571563,LESS DEPRIVED,21.66939261,-14.56979261,LESS DEPRIVED,Population-Weighted
1296,RC_EW_577,Bury Old Road; Crumpsall; Manchester (North West; England),District Centre,151,North West,England,43.44242857,27.90890505,15.53352352,MORE DEPRIVED,21.66939261,21.77303596,MORE DEPRIVED,Population-Weighted
1297,RC_EW_5770,Shields Road; Byker; Newcastle upon Tyne (North East; England),Local Centre,146,North East,England,45.843,28.14531563,17.69768437,MORE DEPRIVED,21.66939261,24.17360739,MORE DEPRIVED,Population-Weighted
1298,RC_EW_5778,Whitley Road Retail Park; North Tyneside (North East; England),Small Retail Park,4,North East,England,29.159,28.14531563,1.013684369,MORE DEPRIVED,21.66939261,7.489607386,MORE DEPRIVED,Population-Weighted
1299,RC_EW_5786,North Shields; North Tyneside (North East; England),District Centre,242,North East,England,36.1064,28.14531563,7.961084369,MORE DEPRIVED,21.66939261,14.43700739,MORE DEPRIVED,Population-Weighted
1300,RC_EW_5787,Whitley Bay; North Tyneside (North East; England),Town Centre,316,North East,England,14.21,28.14531563,-13.93531563,LESS DEPRIVED,21.66939261,-7.459392614,LESS DEPRIVED,Population-Weighted
1301,RC_EW_5801,The Killingworth Centre; North Tyneside (North East; England),Large Retail Park,47,North East,England,11.85433333,28.14531563,-16.2909823,LESS DEPRIVED,21.66939261,-9.81505928,LESS DEPRIVED,Population-Weighted
1302,RC_EW_5809,Station Road; Ashington; Northumberland (North East; England) - 1,Local Centre,110,North East,England,42.02771429,28.14531563,13.88239866,MORE DEPRIVED,21.66939261,20.35832167,MORE DEPRIVED,Population-Weighted
1303,RC_EW_5811,Blyth; Northumberland (North East; England),Market Town,204,North East,England,50.4144,28.14531563,22.26908437,MORE DEPRIVED,21.66939261,28.74500739,MORE DEPRIVED,Population-Weighted
